Ticker,Asset_Type,Snapshot_Date,Price,Price_Date,Volume,RSI_14,MACD,MACD_Signal,MACD_Hist,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,EMA_100,EMA_200,ATR_14,BB_PctB,BB_Width,VolRel10,VolRel20,Stoch_K,Stoch_D,Position_52w_Pct,RS_vs_SPY,Distance_to_EMA_20_pct,Distance_to_SMA_200_pct,TP_Dinamico,Vol_Dryup,Vol_Climax,BB_Squeeze,BB_Breakout,MACD_Cross_Up,Golden_Cross,SMA20_Cross_Up,Oversold,Overbought,Trend_Up,Breakout_Vol,TP_Agotamiento,Vol_Climax_Up,MACD_Divergence,Trend_Weakness,Overextended,Stoch_Extreme,Stop_Loss_Triggered,BUY_ZONE,ACC,REB,Currency,FX_Rate,Revenue,Net_Income,EPS_Raw,EPS_Local,EBITDA,Total_Assets,Total_Equity,Total_Debt,Cash,Operating_Income,Pretax_Income,Tax_Expense,Avg_Shares,Gross_Margin,Oper_Margin,Profit_Margin,EBITDA_Margin,Fiscal_Year,Period_End,Income_Currency,FX_Applied,Calc_roe,Calc_roa,Calc_roic,Calc_pe_ttm,Calc_pe_forward_est,Calc_pb,Calc_ev_ebitda,Calc_ev_sales,Calc_debt_equity,Calc_current_ratio,Calc_working_capital,Anomalies
EPAM,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,5616749000.0,401670000.0,7.421531809930297,7.421531809930297,730333000.0,4902136000.0,3677808000.0,143704000.0,1296077000.0,563187000.0,548638000.0,146968000.0,54122250.0,29.411729098095712,10.026921267088843,7.151289829757392,13.00277081991736,2026.0,2026-06-30,USD,False,0.1092145103822711,0.0819377512170205,0.1632675734312183,13.507993035327509,14.441058703663138,1.48,5.85,0.76,0.039073274080648,2.593693382002207,1556946000.0,
ETSY,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,2859252000.0,209268000.0,2.156623898593291,2.156623898593291,557824000.0,2827254000.0,-1098095000.0,3075720000.0,1619924000.0,457222000.0,493069000.0,87830000.0,97035000.0,72.29562137230296,15.990965469290568,7.3189771310818355,19.509438132770388,2026.0,2026-06-30,USD,False,-0.1905736753195306,0.0740181108595124,1.0505349395523027,37.07646940764952,45.36102457767614,,16.52,3.22,-2.8009598440936347,1.438072511456646,597364000.0,roic=1.05 high (cash_heavy?)
EXPE,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,15700000000.0,2036000000.0,16.67171622053176,16.67171622053176,3408000000.0,24452000000.0,2547000000.0,6415000000.0,5733000000.0,2738000000.0,2437000000.0,398000000.0,122123000.0,90.43312101910828,17.439490445859875,12.968152866242038,21.70700636942675,2026.0,2026-06-30,USD,False,0.7993718099725167,0.0832651725830198,0.7094586617762981,19.279358870333983,10.857412080074852,15.41,11.72,2.54,2.5186493914409107,0.7323647715675091,-4458000000.0,
FISV,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,20866000000.0,2801000000.0,5.239921429239547,5.239921429239547,7927000000.0,80133000000.0,25809000000.0,29123000000.0,798000000.0,4468000000.0,3294000000.0,555000000.0,534550000.0,56.220646027029616,21.41282469088469,13.42375155755775,37.99003163040353,2026.0,2026-06-30,USD,False,0.1085280328567554,0.0349543883294023,0.0686296024645851,9.870377008211353,10.457140182403192,1.07,7.06,2.68,1.1284048200240226,1.03197990791126,764000000.0,
FIVE,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,5079222000.0,440549000.0,7.985830633588956,7.985830633588956,757477000.0,4937019000.0,2193290000.0,2032189000.0,932207000.0,560795000.0,586375000.0,145826000.0,55166334.0,36.80514456741604,11.040962572614466,8.673552760639327,14.913248525069392,2027.0,2026-04-30,USD,False,0.2008621750885655,0.0892338068781991,0.1279367473151668,29.866648936531465,17.22809335800706,6.0,18.82,2.81,0.9265482448741388,2.009130969826185,962717000.0,
FTNT,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,7527400000.0,2120700000.0,2.855680861807776,2.855680861807776,2601300000.0,10389200000.0,1237500000.0,996300000.0,3582500000.0,2442200000.0,2622400000.0,502500000.0,742625000.0,80.20432021680793,32.44413741796636,28.17307436830778,34.55774902356723,2026.0,2026-06-30,USD,False,1.7136969696969695,0.2041254379547992,-1.4638019050546178,55.33181319847221,44.2374166140251,94.82,44.11,15.25,0.8050909090909091,1.1720699245133095,866200000.0,
GE,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLBE,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLOB,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,2450877000.0,110743000.0,2.5178448613960995,2.5178448613960995,173548000.0,3318235000.0,2161636000.0,473645000.0,252165000.0,225538000.0,150833000.0,38602000.0,43983250.0,34.9075861416138,9.202338591451142,4.518505008615283,7.081057107313014,2026.0,2026-03-31,USD,False,0.0512311045893018,0.0333740678402825,0.0704191868719934,14.818228307884022,22.47314961929719,0.76,10.73,0.76,0.2191141339244905,1.643578330257301,373464000.0,
GOOG,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,445867000000.0,244205000000.0,20.17847920841166,20.17847920841166,172865000000.0,595281000000.0,415265000000.0,59291000000.0,126843000000.0,147628000000.0,299269000000.0,55064000000.0,12102250000.0,60.89641081309,33.11032213642185,54.7708173065062,38.77053022538111,2026.0,2026-06-30,USD,False,0.5880702683828398,0.4102348302734339,0.3464500492354703,16.913068446592,6.811937975398904,9.95,23.5,9.11,0.1427787075722731,2.005333592875566,103293000000.0,
GPN,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,10230917000.0,-934174000.0,-3.704207360336403,-3.704207360336403,3656805000.0,53338484000.0,23779481000.0,21865376000.0,8336402000.0,990299000.0,559448000.0,71528000.0,252192685.0,63.90136876293689,9.679474479169365,-9.130892177113742,35.7426905134701,2026.0,2026-06-30,USD,False,-0.0392848775799606,-0.0175140710785855,0.0231498387680822,,,0.96,9.93,3.55,0.9195060228606337,1.6900810852419603,5145827000.0,eps_negative (loss)
GPRK,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRAB,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,3731000000.0,597000000.0,0.146086532656947,0.146086532656947,326000000.0,11983000000.0,6757000000.0,2053000000.0,6804000000.0,332000000.0,518000000.0,-7000000.0,4086619000.0,43.63441436612168,8.898418654516217,16.001072098633074,8.73760385955508,2026.0,2026-06-30,USD,False,0.0883528192985052,0.0498205791538012,0.167740023173722,23.616139949748742,,2.09,28.67,2.51,0.3038330620097677,1.7462718824292198,3453000000.0,
GS,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIMS,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,2369731000.0,-13235000.0,-0.0584240224562695,-0.0584240224562695,37572000.0,2154705000.0,540928000.0,1120590000.0,577492000.0,-30607000.0,-38122000.0,-24887000.0,226533529.0,71.71598801720533,-1.2915811963467585,-0.5585022097444815,1.585496412883994,2026.0,2026-03-31,USD,False,-0.0244672119025082,-0.0061423721576735,-0.0098023303220097,,,11.47,179.6,2.85,2.071606572408897,1.8980691391114923,363207000.0,eps_negative (loss)
HRL,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSY,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,12163912000.0,1489107000.0,7.344674260714735,7.344674260714735,2692231000.0,13741297000.0,4636750000.0,5738575000.0,925859000.0,2172908000.0,1922417000.0,433310000.0,202746500.0,38.37737398955205,17.863562314492246,12.242007341059356,22.132937166924588,2026.0,2026-06-30,USD,False,0.3211531784116029,0.1083672814873297,0.1781198739031003,24.977281971678327,37.21783051133325,8.02,15.6,3.45,1.2376287270178463,1.191574675885223,577003000.0,
IGV,etf,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ILF,etf,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFY,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTC,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTU,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,20925000000.0,4584000000.0,16.489208633093526,16.489208633093526,6584000000.0,36958000000.0,19710000000.0,6639000000.0,4552000000.0,5749000000.0,5843000000.0,1259000000.0,278000000.0,79.95698924731182,27.47431302270012,21.90681003584229,31.464755077658303,2026.0,2026-04-30,USD,False,0.232572298325723,0.1240326857513934,0.2069208754145173,21.25086823734729,13.637993704233896,4.94,15.11,4.76,0.3368340943683409,1.3603664416586307,3737000000.0,
IRDM,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IREN,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,757074000.0,76923000.0,0.25763520676887,0.25763520676887,-140474000.0,2940323000.0,1817488000.0,964232000.0,564526000.0,-221331000.0,76073000.0,-850000.0,298573324.0,53.58445805826115,-29.23505496160217,10.160565545772275,-18.554857253055847,2026.0,2026-03-31,USD,False,0.0423238007623709,0.0261614115183944,-0.100940214109727,163.02119778869778,,6.9,,17.09,0.5305300502671819,4.293176294133795,491826000.0,
JD,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,187951691566.0,1955349837.0,1.392947345925129,1.392947345925129,-552080184.0,99419529217.0,42013414181.0,15316906444.0,30493950748.0,-419909798.0,2701711463.0,198946523.0,1403750000.0,16.259754696303283,-0.223413683998787,1.04034702776379,-0.2937351503811761,2026.0,2026-03-31,USD,True,0.0465410839602841,0.0196676634082864,-0.0144948370294961,20.689942146276277,,0.96,,0.13,0.3645718098051964,1.2233102015212107,9774475874.495895,
JNJ,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOBY,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KER.PA,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,EUR,1.1583,,,0.0,0.0,,47702340706.0,17971487933.0,21022528811.0,5114026376.0,,,,122620024.0,,,,,2026.0,2026-06-30,EUR,False,0.0,0.0,0.0,,,1.74,,,1.1697711891717693,1.988574267262792,9220305765.2,"currency=EUR verify_fx_handling,eps_negative (loss)"
KHC,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KO,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KTOS,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,1522500000.0,30900000.0,0.1749716874292185,0.1749716874292185,95300000.0,2467200000.0,1996300000.0,145800000.0,560600000.0,23200000.0,40800000.0,9900000.0,176600000.0,23.0016420361248,1.5238095238095235,2.0295566502463056,6.25944170771757,2026.0,2026-06-30,USD,False,0.0154786354756299,0.0125243190661478,0.011110077923044,354.2858899676376,221.50697794206084,5.48,110.52,6.92,0.0730351149626809,4.060771704180064,951900000.0,pe_ttm=354.3 out_of_range
LIN,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLY,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LULU,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,11203543000.0,1459659000.0,12.404050103674496,12.404050103674496,2565970000.0,8456743000.0,4961840000.0,1798441000.0,1807202000.0,2048936000.0,2074633000.0,614974000.0,117676000.0,55.69509573891045,18.288286125201644,13.028548201225274,22.90320124624862,2027.0,2026-04-30,USD,False,0.2941769585476355,0.1726029749278179,0.2910470930371533,9.59444689478844,11.343539946588317,2.82,5.45,1.25,0.3624544523805685,2.258327205453848,2375153000.0,
LW,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,6612300000.0,290000000.0,2.087832973362131,2.087832973362131,987800000.0,7380100000.0,1824900000.0,3942900000.0,68200000.0,695100000.0,410600000.0,128100000.0,138900000.0,20.563192837590552,10.512227212921374,4.385765921086461,14.938826127066225,2026.0,2026-05-31,USD,False,0.1589128171406652,0.0392948605032452,0.0839078161269006,24.896627586206893,29.95412409476361,3.96,11.23,1.68,2.160611540358376,1.4231013776050865,598900000.0,
MA,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,35083000000.0,16257000000.0,18.19983207388749,18.19983207388749,21660000000.0,54157000000.0,7746000000.0,19000000000.0,10898000000.0,20992000000.0,20173000000.0,3916000000.0,893250000.0,78.06629991733888,59.83524784083459,46.33868255280335,61.73930393637944,2026.0,2026-06-30,USD,False,2.0987606506584044,0.3001828018538693,1.0674542541693803,31.55578566156117,24.13144835074108,66.23,24.06,14.85,2.452878905241415,1.0349705649767156,796000000.0,"roe=2.10 out_of_range (buyback_distortion?),roic=1.07 high (cash_heavy?)"
MC.PA,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,EUR,1.1583,,,0.0,0.0,,164525699745.0,79865686207.0,42546614455.0,15639769905.0,,,,495489084.0,,,,,2026.0,2026-06-30,EUR,False,0.0,0.0,0.0,,,2.78,,,0.5327270881376089,1.584001841136244,20575413480.81,"currency=EUR verify_fx_handling,eps_negative (loss)"
MDB,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,2602399000.0,-29091000.0,-0.3590159183747302,-0.3590159183747302,-70739000.0,3758848000.0,2952358000.0,32859000.0,2387241000.0,-108218000.0,-13573000.0,15518000.0,81029833.0,71.96978633945064,-4.158393851211901,-1.1178531808535124,-2.71822268606774,2027.0,2026-04-30,USD,False,-0.0098534798286657,-0.0077393392869304,-0.3878810395298837,,,11.93,,12.63,0.0111297478151362,4.652537132410052,2445359000.0,eps_negative (loss)
MDLZ,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,,,0.0,0.0,,71487000000.0,25891000000.0,21804000000.0,2125000000.0,,,626000000.0,1929211350.0,,,,,2026.0,2026-06-30,USD,False,0.0,0.0,0.0,,,4.67,,,0.8421459194314627,0.5923435784851812,-8913000000.0,eps_negative (loss)
MELI,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,35182000000.0,1863000000.0,36.747591582967104,36.747591582967104,3892000000.0,42667000000.0,6748000000.0,11392000000.0,5513000000.0,2907000000.0,2605000000.0,742000000.0,50697200.0,42.6752316525496,8.262747996134387,5.295321471206868,11.062475129327495,2026.0,2026-06-30,USD,False,0.276081802015412,0.0436637213771767,0.1646455429344576,48.4151456833065,49.66233349832361,13.37,24.69,2.73,1.6882039122703023,1.172528201725282,4940000000.0,
META,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,228247000000.0,68098000000.0,26.91886550054353,26.91886550054353,109656000000.0,366021000000.0,217243000000.0,83897000000.0,81592000000.0,86927000000.0,87525000000.0,19427000000.0,2529750000.0,81.74784334514801,38.08461885588857,29.83522236874964,48.04269059396181,2026.0,2026-06-30,USD,False,0.3134646455812155,0.1860494343220744,0.3080544197406292,20.19661638374108,18.463811595509185,6.33,12.56,6.04,0.3861896585850867,2.5987666124868536,66886000000.0,
MMM,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,25180000000.0,2997000000.0,5.662195352352163,5.662195352352163,6013000000.0,37733000000.0,4747000000.0,12602000000.0,5933000000.0,5126000000.0,3903000000.0,897000000.0,529300000.0,39.4042891183479,20.35742652899126,11.902303415409056,23.88006354249404,2026.0,2026-06-30,USD,False,0.6313461133347378,0.0794264967005008,0.3458239497728824,31.955803136469804,42.75819279843688,20.18,17.04,4.07,2.654729302717506,1.7078686816050026,6792000000.0,
MNDY,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,1301012000.0,119351000.0,2.354320327027444,2.354320327027444,22613000.0,2106600000.0,1246836000.0,168767000.0,1665457000.0,8210000.0,62004000.0,-57347000.0,50694461.0,89.05329082283637,0.6310472155522009,9.17370477751166,1.738108487854071,2026.0,2026-03-31,USD,False,0.0957230942962827,0.0566557485996392,-0.0632503896177696,37.39508128494944,10.302547219441928,3.58,131.18,2.28,0.1353562136479857,2.5026284352207524,1074190000.0,
MNSO,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,HKD,0.128,3225974109.0,292097875.0,0.9540780540635,7.453734797371094,586756843.0,4078845741.0,1526960353.0,1542878431.0,1001950126.0,450036840.0,395658742.0,103287829.0,306157209.0,44.7158100743106,13.950416991354086,9.054563509459026,18.188516807805684,2026.0,2026-03-31,HKD,True,0.1912936861087421,0.0716128760544561,0.1608178729893087,11.194052682076656,13.28028487844937,2.14,6.49,1.18,1.010424682797925,1.662505414301782,799623521.2584729,currency=HKD verify_fx_handling
MNST,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,9218956000.0,2127670000.0,2.176033431021161,2.176033431021161,2808606000.0,9988945000.0,8254108000.0,,2765201000.0,2688386000.0,2776221000.0,648551000.0,977774500.0,55.54644148426351,29.161501584344258,23.0792944450543,30.46555380023508,2026.0,2026-06-30,USD,False,0.2577710395841682,0.213002474235267,0.37536691211183,21.773562540243557,15.031021941769229,5.61,15.51,4.73,0.0,3.702968683087209,3913304000.0,
MP,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,305377000.0,-60618000.0,-0.3419288891558702,-0.3419288891558702,-12243000.0,3864160000.0,1978757000.0,1007170000.0,1830286000.0,-103999000.0,-90852000.0,-30234000.0,177282476.0,-16.146926585826698,-34.055937415064,-19.85021792734882,-4.00914279726371,2026.0,2026-06-30,USD,False,-0.0306343831000976,-0.0156872386236594,-0.0600445138762764,,,5.08,,30.2,0.5089912505679071,7.242294740995622,1866752000.0,eps_negative (loss)
MRK,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,331839000000.0,133749000000.0,18.00302856950567,18.00302856950567,198685000000.0,758376000000.0,442387000000.0,56826000000.0,76651000000.0,155237000000.0,165934000000.0,32185000000.0,7429250000.0,67.9440933705803,46.780818408927225,40.30538905915218,59.87391475986848,2026.0,2026-06-30,USD,False,0.30233483352811,0.1763623848855976,0.2961146969496653,26.75272097361476,20.35834781938416,8.09,17.91,10.72,0.1284531417062436,1.2303272619576484,38885000000.0,
NEE,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFLX,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,48370764000.0,13649642000.0,3.2333896388226813,3.2333896388226813,32023120000.0,55596993000.0,26615488000.0,14462836000.0,9062359000.0,14354517000.0,16492823000.0,2843181000.0,4221465250.0,49.11787210969006,29.676018762077028,28.21878521496993,66.20346124779009,2026.0,2026-06-30,USD,False,0.5128458287144688,0.2455104361489478,0.3710635115570359,24.052158473643484,15.087354891910657,12.34,10.42,6.9,0.5433992418249104,1.185709316059751,2039261000.0,
NKE,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,46398000000.0,3108000000.0,2.1002838221381266,2.1002838221381266,4594000000.0,38410000000.0,14865000000.0,11033000000.0,9027000000.0,3797000000.0,3900000000.0,792000000.0,1479800000.0,42.91348765032976,8.18354239406871,6.698564593301436,9.90128884865727,2026.0,2026-05-31,USD,False,0.2090817356205852,0.0809164280135381,0.1793561094823616,19.073612612612614,19.686963681541336,3.99,13.34,1.32,0.7422132526067945,1.960867139555272,12056000000.0,
NOW,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,14732000000.0,1670000000.0,1.6115802171290712,1.6115802171290712,2751000000.0,26038000000.0,12964000000.0,2403000000.0,6284000000.0,1680000000.0,2346000000.0,676000000.0,1036250000.0,74.76920988324736,11.403746945424926,11.335867499321209,18.673635623133315,2026.0,2026-06-30,USD,False,0.128818265967294,0.0641370304938935,0.1316644201683085,74.14461826347305,63.65101677961841,9.55,43.6,8.14,0.1853594569577291,1.00268122187111,28000000.0,
NU,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,11914789000.0,3183745000.0,0.6572464588175077,0.6572464588175077,,74893877000.0,11321562000.0,1897823000.0,32789707000.0,,4027652000.0,841757000.0,4844065658.0,,,26.72095158378382,,2026.0,2026-03-31,USD,False,0.2812107551943804,0.0425100839685465,-0.0,21.833514365095198,13.671079751943878,6.14,,3.24,0.1676290780371118,,0.0,
NVDA,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,USD,1.0,253491000000.0,159613000000.0,6.562832149501968,6.562832149501968,165514000000.0,206803000000.0,157293000000.0,11040000000.0,62556000000.0,162285000000.0,189443000000.0,29830000000.0,24320750000.0,74.1454331711974,64.02002437956376,62.9659435640713,65.29383686205821,2027.0,2026-04-30,USD,False,1.0147495438449263,0.7718118209116889,1.292637741999258,33.482495818009816,15.142408283238105,33.98,31.98,20.88,0.0701874845034426,3.905263812455306,93442000000.0,roic=1.29 high (cash_heavy?)
NVO,stock,2026-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,DKK,0.145,47767495000.0,16884235000.0,3.784550033623423,26.10034505947188,24542120000.0,78720790000.0,28136815000.0,18988910000.0,3909490000.0,20604065000.0,21568605000.0,4684370000.0,4461358642.0,80.6484514207831,43.13407056409385,35.34670386211376,51.37828558939505,2026.0,2026-06-30,DKK,False,0.6000762701819662,0.2144825401269473,0.3732203484531841,12.078054086719552,10.42382296332603,7.25,8.92,4.58,0.6748777358062739,0.7996485224495853,-6265159999.999996,currency=DKK verify_fx_handling
